id_produto,id_categoria,id_marca,id_data,id_loja,id_faixa_preco,quantidade_vendida,preco_unitario,desconto_percentual,valor_bruto,valor_desconto,valor_liquido,status_estoque
7,4,1,20221121,4,2,31,29.9,0,926.9,0.0,926.9,Em estoque
7,4,1,20221220,3,2,44,29.9,5,1315.6,65.78,1249.82,Em estoque
7,4,1,20230116,1,2,31,29.9,5,926.9,46.34,880.55,Em estoque
7,4,1,20230214,4,2,48,29.9,5,1435.2,71.76,1363.44,Em estoque
7,4,1,20230312,3,2,42,29.9,0,1255.8,0.0,1255.8,Em estoque
7,4,1,20230416,4,2,86,29.9,10,2571.4,257.14,2314.26,Em estoque
7,4,1,20230514,4,2,23,29.9,0,687.7,0.0,687.7,Em estoque
7,4,1,20230612,1,2,60,29.9,0,1794.0,0.0,1794.0,Em estoque
7,4,1,20230716,4,2,52,29.9,5,1554.8,77.74,1477.06,Em estoque
7,4,1,20230815,4,2,93,29.9,10,2780.7,278.07,2502.63,Em estoque
7,4,1,20230911,3,2,51,29.9,10,1524.9,152.49,1372.41,Em estoque
7,4,1,20231009,4,2,50,29.9,0,1495.0,0.0,1495.0,Em estoque
7,4,1,20231109,3,2,47,29.9,15,1405.3,210.79,1194.5,Em estoque
7,4,1,20231214,4,2,83,29.9,20,2481.7,496.34,1985.36,Em estoque
7,4,1,20240111,3,2,58,29.9,0,1734.2,0.0,1734.2,Em estoque
7,4,1,20240211,3,2,24,29.9,10,717.6,71.76,645.84,Em estoque
7,4,1,20240310,2,2,97,29.9,20,2900.3,580.06,2320.24,Em estoque
7,4,1,20240412,1,2,69,29.9,15,2063.1,309.46,1753.63,Em estoque
7,4,1,20240510,4,2,47,29.9,20,1405.3,281.06,1124.24,Em estoque
7,4,1,20240605,4,2,96,29.9,5,2870.4,143.52,2726.88,Em estoque
7,4,1,20240702,3,2,40,29.9,0,1196.0,0.0,1196.0,Em estoque
7,4,1,20240806,2,2,64,29.9,20,1913.6,382.72,1530.88,Em estoque
7,4,1,20240906,1,2,67,29.9,10,2003.3,200.33,1802.97,Em estoque
7,4,1,20241008,4,2,78,29.9,10,2332.2,233.22,2098.98,Em estoque
7,4,1,20241108,1,2,56,29.9,15,1674.4,251.16,1423.24,Em estoque
7,4,1,20241211,1,2,23,29.9,20,687.7,137.54,550.16,Em estoque
7,4,1,20250108,3,2,31,29.9,15,926.9,139.03,787.87,Em estoque
7,4,1,20250211,1,2,82,29.9,15,2451.8,367.77,2084.03,Em estoque
7,4,1,20250318,4,2,52,29.9,20,1554.8,310.96,1243.84,Em estoque
7,4,1,20250418,1,2,11,29.9,0,328.9,0.0,328.9,Em estoque
7,4,1,20250517,2,2,75,29.9,15,2242.5,336.38,1906.12,Em estoque
7,4,1,20250619,2,2,67,29.9,0,2003.3,0.0,2003.3,Em estoque
7,4,1,20250720,4,2,96,29.9,10,2870.4,287.04,2583.36,Em estoque
7,4,1,20250822,2,2,54,29.9,0,1614.6,0.0,1614.6,Em estoque
7,4,1,20250923,1,2,47,29.9,5,1405.3,70.27,1335.03,Em estoque
7,4,1,20251019,1,2,28,29.9,0,837.2,0.0,837.2,Em estoque
7,4,1,20251117,3,2,68,29.9,20,2033.2,406.64,1626.56,Em estoque
7,4,1,20251215,4,2,54,29.9,5,1614.6,80.73,1533.87,Em estoque
7,4,1,20260110,4,2,99,29.9,5,2960.1,148.0,2812.09,Em estoque
7,4,1,20260209,1,2,48,29.9,0,1435.2,0.0,1435.2,Em estoque
7,4,1,20260307,1,2,53,29.9,15,1584.7,237.7,1346.99,Em estoque
7,4,1,20260402,2,2,41,29.9,10,1225.9,122.59,1103.31,Em estoque
7,4,1,20260429,2,2,52,29.9,10,1554.8,155.48,1399.32,Em estoque
7,4,1,20260530,4,2,39,29.9,20,1166.1,233.22,932.88,Em estoque
7,4,1,20260630,2,2,33,29.9,15,986.7,148.0,838.69,Em estoque
7,4,1,20260804,4,2,60,29.9,0,1794.0,0.0,1794.0,Em estoque
8,5,2,20161220,4,2,59,29.9,0,1764.1,0.0,1764.1,Em estoque
8,5,2,20170117,2,2,45,29.9,20,1345.5,269.1,1076.4,Em estoque
8,5,2,20170212,1,2,78,29.9,0,2332.2,0.0,2332.2,Em estoque
8,5,2,20170314,3,2,35,29.9,5,1046.5,52.33,994.17,Em estoque
8,5,2,20170409,3,2,95,29.9,20,2840.5,568.1,2272.4,Em estoque
8,5,2,20170511,3,2,86,29.9,5,2571.4,128.57,2442.83,Em estoque
8,5,2,20170614,4,2,85,29.9,0,2541.5,0.0,2541.5,Em estoque
8,5,2,20170714,3,2,68,29.9,10,2033.2,203.32,1829.88,Em estoque
8,5,2,20170810,3,2,88,29.9,10,2631.2,263.12,2368.08,Em estoque
8,5,2,20170905,2,2,50,29.9,0,1495.0,0.0,1495.0,Em estoque
8,5,2,20171003,3,2,24,29.9,0,717.6,0.0,717.6,Em estoque
8,5,2,20171102,2,2,75,29.9,5,2242.5,112.12,2130.38,Em estoque
8,5,2,20171203,2,2,83,29.9,5,2481.7,124.08,2357.61,Em estoque
8,5,2,20180103,2,2,72,29.9,15,2152.8,322.92,1829.88,Em estoque
8,5,2,20180205,2,2,81,29.9,0,2421.9,0.0,2421.9,Em estoque
8,5,2,20180309,3,2,27,29.9,0,807.3,0.0,807.3,Em estoque
8,5,2,20180408,4,2,89,29.9,0,2661.1,0.0,2661.1,Em estoque
8,5,2,20180508,1,2,72,29.9,0,2152.8,0.0,2152.8,Em estoque
8,5,2,20180605,4,2,81,29.9,10,2421.9,242.19,2179.71,Em estoque
8,5,2,20180710,4,2,62,29.9,15,1853.8,278.07,1575.73,Em estoque
8,5,2,20180811,4,2,100,29.9,20,2990.0,598.0,2392.0,Em estoque
8,5,2,20180912,4,2,31,29.9,0,926.9,0.0,926.9,Em estoque
8,5,2,20181016,1,2,38,29.9,0,1136.2,0.0,1136.2,Em estoque
8,5,2,20181110,3,2,38,29.9,10,1136.2,113.62,1022.58,Em estoque
8,5,2,20181209,2,2,68,29.9,10,2033.2,203.32,1829.88,Em estoque
8,5,2,20190110,1,2,83,29.9,0,2481.7,0.0,2481.7,Em estoque
8,5,2,20190208,3,2,79,29.9,20,2362.1,472.42,1889.68,Em estoque
8,5,2,20190305,4,2,79,29.9,0,2362.1,0.0,2362.1,Em estoque
8,5,2,20190405,1,2,93,29.9,20,2780.7,556.14,2224.56,Em estoque
8,5,2,20190503,3,2,14,29.9,5,418.6,20.93,397.67,Em estoque
8,5,2,20190601,3,2,21,29.9,5,627.9,31.39,596.5,Em estoque
8,5,2,20190627,2,2,36,29.9,20,1076.4,215.28,861.12,Em estoque
8,5,2,20190731,3,2,100,29.9,10,2990.0,299.0,2691.0,Em estoque
8,5,2,20190904,4,2,31,29.9,10,926.9,92.69,834.21,Em estoque
8,5,2,20191001,2,2,36,29.9,20,1076.4,215.28,861.12,Em estoque
8,5,2,20191026,3,2,78,29.9,0,2332.2,0.0,2332.2,Em estoque
8,5,2,20191129,2,2,51,29.9,15,1524.9,228.73,1296.16,Em estoque
8,5,2,20191228,3,2,83,29.9,0,2481.7,0.0,2481.7,Em estoque
8,5,2,20200130,1,2,27,29.9,20,807.3,161.46,645.84,Em estoque
8,5,2,20200301,1,2,45,29.9,20,1345.5,269.1,1076.4,Em estoque
8,5,2,20200405,2,2,99,29.9,20,2960.1,592.02,2368.08,Em estoque
8,5,2,20200502,2,2,28,29.9,15,837.2,125.58,711.62,Em estoque
8,5,2,20200601,2,2,96,29.9,5,2870.4,143.52,2726.88,Em estoque
8,5,2,20200703,2,2,83,29.9,15,2481.7,372.25,2109.44,Em estoque
8,5,2,20200801,4,2,58,29.9,5,1734.2,86.71,1647.49,Em estoque
8,5,2,20200827,1,2,61,29.9,10,1823.9,182.39,1641.51,Em estoque
8,5,2,20200925,3,2,68,29.9,5,2033.2,101.66,1931.54,Em estoque
8,5,2,20201025,1,2,21,29.9,15,627.9,94.18,533.72,Em estoque
8,5,2,20201126,3,2,18,29.9,20,538.2,107.64,430.56,Em estoque
8,5,2,20201229,4,2,37,29.9,5,1106.3,55.31,1050.98,Em estoque
8,5,2,20210126,4,2,44,29.9,0,1315.6,0.0,1315.6,Em estoque
8,5,2,20210224,3,2,80,29.9,10,2392.0,239.2,2152.8,Em estoque
8,5,2,20210323,4,2,53,29.9,15,1584.7,237.7,1346.99,Em estoque
8,5,2,20210417,1,2,22,29.9,15,657.8,98.67,559.13,Em estoque
8,5,2,20210519,1,2,25,29.9,20,747.5,149.5,598.0,Em estoque
8,5,2,20210615,4,2,68,29.9,0,2033.2,0.0,2033.2,Em estoque
8,5,2,20210716,2,2,98,29.9,0,2930.2,0.0,2930.2,Em estoque
8,5,2,20210820,3,2,30,29.9,20,897.0,179.4,717.6,Em estoque
8,5,2,20210918,1,2,93,29.9,0,2780.7,0.0,2780.7,Em estoque
8,5,2,20211017,1,2,57,29.9,15,1704.3,255.64,1448.65,Em estoque
8,5,2,20211121,2,2,16,29.9,5,478.4,23.92,454.48,Em estoque
8,5,2,20211226,3,2,99,29.9,20,2960.1,592.02,2368.08,Em estoque
8,5,2,20220123,4,2,93,29.9,0,2780.7,0.0,2780.7,Em estoque
8,5,2,20220218,1,2,37,29.9,5,1106.3,55.31,1050.98,Em estoque
8,5,2,20220316,2,2,85,29.9,0,2541.5,0.0,2541.5,Em estoque
8,5,2,20220418,4,2,11,29.9,0,328.9,0.0,328.9,Em estoque
8,5,2,20220518,1,2,64,29.9,15,1913.6,287.04,1626.56,Em estoque
8,5,2,20220614,4,2,19,29.9,0,568.1,0.0,568.1,Em estoque
8,5,2,20220715,1,2,23,29.9,0,687.7,0.0,687.7,Em estoque
8,5,2,20220814,3,2,48,29.9,0,1435.2,0.0,1435.2,Em estoque
8,5,2,20220914,2,2,92,29.9,15,2750.8,412.62,2338.18,Em estoque
8,5,2,20221011,1,2,77,29.9,10,2302.3,230.23,2072.07,Em estoque
8,5,2,20221105,2,2,66,29.9,0,1973.4,0.0,1973.4,Em estoque
8,5,2,20221203,2,2,62,29.9,10,1853.8,185.38,1668.42,Em estoque
8,5,2,20230107,4,2,37,29.9,0,1106.3,0.0,1106.3,Em estoque
8,5,2,20230202,2,2,25,29.9,10,747.5,74.75,672.75,Em estoque
8,5,2,20230305,3,2,64,29.9,0,1913.6,0.0,1913.6,Em estoque
8,5,2,20230401,2,2,45,29.9,15,1345.5,201.82,1143.67,Em estoque
8,5,2,20230427,2,2,80,29.9,10,2392.0,239.2,2152.8,Em estoque
8,5,2,20230531,3,2,98,29.9,0,2930.2,0.0,2930.2,Em estoque
8,5,2,20230705,3,2,36,29.9,10,1076.4,107.64,968.76,Em estoque
8,5,2,20230808,2,2,60,29.9,0,1794.0,0.0,1794.0,Em estoque
8,5,2,20230912,1,2,40,29.9,5,1196.0,59.8,1136.2,Em estoque
8,5,2,20231013,1,2,40,29.9,5,1196.0,59.8,1136.2,Em estoque
8,5,2,20231117,1,2,77,29.9,0,2302.3,0.0,2302.3,Em estoque
8,5,2,20231217,3,2,26,29.9,5,777.4,38.87,738.53,Em estoque
8,5,2,20240120,4,2,56,29.9,10,1674.4,167.44,1506.96,Em estoque
8,5,2,20240224,2,2,70,29.9,20,2093.0,418.6,1674.4,Em estoque
8,5,2,20240321,1,2,85,29.9,0,2541.5,0.0,2541.5,Em estoque
8,5,2,20240415,3,2,37,29.9,0,1106.3,0.0,1106.3,Em estoque
8,5,2,20240510,4,2,74,29.9,0,2212.6,0.0,2212.6,Em estoque
8,5,2,20240614,4,2,64,29.9,15,1913.6,287.04,1626.56,Em estoque
8,5,2,20240715,1,2,91,29.9,10,2720.9,272.09,2448.81,Em estoque
8,5,2,20240817,2,2,45,29.9,0,1345.5,0.0,1345.5,Em estoque
8,5,2,20240915,1,2,75,29.9,0,2242.5,0.0,2242.5,Em estoque
8,5,2,20241012,3,2,60,29.9,10,1794.0,179.4,1614.6,Em estoque
8,5,2,20241116,1,2,49,29.9,15,1465.1,219.76,1245.34,Em estoque
8,5,2,20241217,2,2,17,29.9,0,508.3,0.0,508.3,Em estoque
8,5,2,20250112,4,2,24,29.9,5,717.6,35.88,681.72,Em estoque
8,5,2,20250215,1,2,49,29.9,15,1465.1,219.76,1245.34,Em estoque
8,5,2,20250322,2,2,25,29.9,0,747.5,0.0,747.5,Em estoque
8,5,2,20250418,1,2,30,29.9,5,897.0,44.85,852.15,Em estoque
8,5,2,20250518,3,2,31,29.9,0,926.9,0.0,926.9,Em estoque
8,5,2,20250614,3,2,25,29.9,20,747.5,149.5,598.0,Em estoque
8,5,2,20250709,3,2,64,29.9,0,1913.6,0.0,1913.6,Em estoque
8,5,2,20250811,1,2,43,29.9,15,1285.7,192.85,1092.85,Em estoque
8,5,2,20250914,1,2,73,29.9,5,2182.7,109.13,2073.56,Em estoque
8,5,2,20251017,3,2,17,29.9,5,508.3,25.41,482.88,Em estoque
8,5,2,20251120,2,2,57,29.9,0,1704.3,0.0,1704.3,Em estoque
8,5,2,20251219,1,2,83,29.9,15,2481.7,372.25,2109.44,Em estoque
8,5,2,20260114,2,2,75,29.9,0,2242.5,0.0,2242.5,Em estoque
8,5,2,20260208,1,2,41,29.9,0,1225.9,0.0,1225.9,Em estoque
8,5,2,20260312,3,2,59,29.9,0,1764.1,0.0,1764.1,Em estoque
8,5,2,20260408,1,2,80,29.9,20,2392.0,478.4,1913.6,Em estoque
8,5,2,20260513,4,2,38,29.9,0,1136.2,0.0,1136.2,Em estoque
8,5,2,20260610,4,2,50,29.9,0,1495.0,0.0,1495.0,Em estoque
8,5,2,20260706,3,2,25,29.9,10,747.5,74.75,672.75,Em estoque
8,5,2,20260810,1,2,32,29.9,0,956.8,0.0,956.8,Em estoque
9,6,1,20161003,4,5,7,89.9,5,629.3,31.47,597.84,Em estoque
9,6,1,20161101,3,5,15,89.9,0,1348.5,0.0,1348.5,Em estoque
9,6,1,20161204,4,5,5,89.9,0,449.5,0.0,449.5,Em estoque
9,6,1,20170101,3,5,23,89.9,20,2067.7,413.54,1654.16,Em estoque
9,6,1,20170130,2,5,19,89.9,0,1708.1,0.0,1708.1,Em estoque
9,6,1,20170305,4,5,29,89.9,20,2607.1,521.42,2085.68,Em estoque
9,6,1,20170402,2,5,9,89.9,0,809.1,0.0,809.1,Em estoque
9,6,1,20170503,1,5,12,89.9,10,1078.8,107.88,970.92,Em estoque
9,6,1,20170602,1,5,15,89.9,0,1348.5,0.0,1348.5,Em estoque
9,6,1,20170707,4,5,28,89.9,15,2517.2,377.58,2139.62,Em estoque
9,6,1,20170805,1,5,11,89.9,10,988.9,98.89,890.01,Em estoque
9,6,1,20170902,4,5,20,89.9,0,1798.0,0.0,1798.0,Em estoque
9,6,1,20170929,3,5,7,89.9,0,629.3,0.0,629.3,Em estoque
9,6,1,20171027,4,5,27,89.9,0,2427.3,0.0,2427.3,Em estoque
9,6,1,20171128,1,5,23,89.9,0,2067.7,0.0,2067.7,Em estoque
9,6,1,20171231,2,5,25,89.9,20,2247.5,449.5,1798.0,Em estoque
9,6,1,20180131,1,5,23,89.9,10,2067.7,206.77,1860.93,Em estoque
9,6,1,20180225,4,5,26,89.9,0,2337.4,0.0,2337.4,Em estoque
9,6,1,20180325,3,5,13,89.9,20,1168.7,233.74,934.96,Em estoque
9,6,1,20180424,4,5,27,89.9,20,2427.3,485.46,1941.84,Em estoque
9,6,1,20180524,3,5,19,89.9,0,1708.1,0.0,1708.1,Em estoque
9,6,1,20180621,1,5,11,89.9,0,988.9,0.0,988.9,Em estoque
9,6,1,20180725,1,5,9,89.9,0,809.1,0.0,809.1,Em estoque
9,6,1,20180821,4,5,19,89.9,0,1708.1,0.0,1708.1,Em estoque
9,6,1,20180921,1,5,22,89.9,0,1977.8,0.0,1977.8,Em estoque
9,6,1,20181019,4,5,14,89.9,5,1258.6,62.93,1195.67,Em estoque
9,6,1,20181117,1,5,7,89.9,0,629.3,0.0,629.3,Em estoque
9,6,1,20181222,3,5,27,89.9,15,2427.3,364.1,2063.2,Em estoque
9,6,1,20190125,1,5,11,89.9,20,988.9,197.78,791.12,Em estoque
9,6,1,20190224,2,5,7,89.9,15,629.3,94.4,534.91,Em estoque
9,6,1,20190324,3,5,17,89.9,10,1528.3,152.83,1375.47,Em estoque
9,6,1,20190418,3,5,13,89.9,20,1168.7,233.74,934.96,Em estoque
9,6,1,20190515,1,5,17,89.9,20,1528.3,305.66,1222.64,Em estoque
9,6,1,20190616,2,5,8,89.9,5,719.2,35.96,683.24,Em estoque
9,6,1,20190712,2,5,8,89.9,0,719.2,0.0,719.2,Em estoque
9,6,1,20190806,2,5,9,89.9,0,809.1,0.0,809.1,Em estoque
9,6,1,20190906,3,5,26,89.9,15,2337.4,350.61,1986.79,Em estoque
9,6,1,20191011,1,5,23,89.9,10,2067.7,206.77,1860.93,Em estoque
9,6,1,20191109,1,5,5,89.9,0,449.5,0.0,449.5,Em estoque
9,6,1,20191207,4,5,30,89.9,0,2697.0,0.0,2697.0,Em estoque
9,6,1,20200102,3,5,8,89.9,0,719.2,0.0,719.2,Em estoque
9,6,1,20200203,1,5,10,89.9,10,899.0,89.9,809.1,Em estoque
9,6,1,20200305,4,5,20,89.9,0,1798.0,0.0,1798.0,Em estoque
9,6,1,20200405,4,5,10,89.9,0,899.0,0.0,899.0,Em estoque
9,6,1,20200503,2,5,13,89.9,0,1168.7,0.0,1168.7,Em estoque
9,6,1,20200604,2,5,6,89.9,10,539.4,53.94,485.46,Em estoque
9,6,1,20200708,2,5,25,89.9,0,2247.5,0.0,2247.5,Em estoque
9,6,1,20200809,4,5,22,89.9,5,1977.8,98.89,1878.91,Em estoque
9,6,1,20200903,1,5,13,89.9,5,1168.7,58.44,1110.27,Em estoque
9,6,1,20200930,4,5,11,89.9,15,988.9,148.34,840.57,Em estoque
9,6,1,20201102,2,5,25,89.9,20,2247.5,449.5,1798.0,Em estoque
9,6,1,20201205,1,5,17,89.9,20,1528.3,305.66,1222.64,Em estoque
9,6,1,20210104,4,5,22,89.9,20,1977.8,395.56,1582.24,Em estoque
9,6,1,20210205,3,5,23,89.9,10,2067.7,206.77,1860.93,Em estoque
9,6,1,20210307,4,5,13,89.9,0,1168.7,0.0,1168.7,Em estoque
9,6,1,20210401,3,5,24,89.9,0,2157.6,0.0,2157.6,Em estoque
9,6,1,20210426,3,5,6,89.9,20,539.4,107.88,431.52,Em estoque
9,6,1,20210528,3,5,29,89.9,10,2607.1,260.71,2346.39,Em estoque
9,6,1,20210625,2,5,8,89.9,0,719.2,0.0,719.2,Em estoque
9,6,1,20210730,2,5,13,89.9,10,1168.7,116.87,1051.83,Em estoque
9,6,1,20210824,2,5,23,89.9,20,2067.7,413.54,1654.16,Em estoque
9,6,1,20210924,3,5,10,89.9,0,899.0,0.0,899.0,Em estoque
9,6,1,20211022,3,5,30,89.9,15,2697.0,404.55,2292.45,Em estoque
9,6,1,20211121,1,5,27,89.9,15,2427.3,364.1,2063.2,Em estoque
9,6,1,20211221,2,5,23,89.9,0,2067.7,0.0,2067.7,Em estoque
9,6,1,20220122,3,5,10,89.9,5,899.0,44.95,854.05,Em estoque
9,6,1,20220216,1,5,6,89.9,0,539.4,0.0,539.4,Em estoque
9,6,1,20220322,2,5,5,89.9,10,449.5,44.95,404.55,Em estoque
9,6,1,20220423,1,5,15,89.9,10,1348.5,134.85,1213.65,Em estoque
9,6,1,20220521,2,5,15,89.9,15,1348.5,202.28,1146.22,Em estoque
9,6,1,20220617,3,5,6,89.9,0,539.4,0.0,539.4,Em estoque
9,6,1,20220714,2,5,29,89.9,0,2607.1,0.0,2607.1,Em estoque
9,6,1,20220816,3,5,7,89.9,0,629.3,0.0,629.3,Em estoque
9,6,1,20220920,4,5,23,89.9,0,2067.7,0.0,2067.7,Em estoque
9,6,1,20221020,3,5,15,89.9,0,1348.5,0.0,1348.5,Em estoque
9,6,1,20221116,4,5,30,89.9,15,2697.0,404.55,2292.45,Em estoque
9,6,1,20221218,3,5,10,89.9,15,899.0,134.85,764.15,Em estoque
9,6,1,20230120,3,5,12,89.9,15,1078.8,161.82,916.98,Em estoque
9,6,1,20230223,2,5,17,89.9,0,1528.3,0.0,1528.3,Em estoque
9,6,1,20230324,2,5,10,89.9,15,899.0,134.85,764.15,Em estoque
9,6,1,20230418,4,5,29,89.9,10,2607.1,260.71,2346.39,Em estoque
9,6,1,20230513,2,5,24,89.9,0,2157.6,0.0,2157.6,Em estoque
9,6,1,20230616,2,5,25,89.9,10,2247.5,224.75,2022.75,Em estoque
9,6,1,20230712,4,5,9,89.9,0,809.1,0.0,809.1,Em estoque
9,6,1,20230807,2,5,16,89.9,0,1438.4,0.0,1438.4,Em estoque
9,6,1,20230903,1,5,27,89.9,15,2427.3,364.1,2063.2,Em estoque
9,6,1,20231008,3,5,19,89.9,0,1708.1,0.0,1708.1,Em estoque
9,6,1,20231106,2,5,12,89.9,15,1078.8,161.82,916.98,Em estoque
9,6,1,20231202,3,5,13,89.9,20,1168.7,233.74,934.96,Em estoque
9,6,1,20231228,1,5,6,89.9,5,539.4,26.97,512.43,Em estoque
9,6,1,20240129,4,5,10,89.9,5,899.0,44.95,854.05,Em estoque
9,6,1,20240301,4,5,16,89.9,10,1438.4,143.84,1294.56,Em estoque
9,6,1,20240401,1,5,20,89.9,20,1798.0,359.6,1438.4,Em estoque
9,6,1,20240505,2,5,10,89.9,5,899.0,44.95,854.05,Em estoque
9,6,1,20240531,1,5,14,89.9,0,1258.6,0.0,1258.6,Em estoque
9,6,1,20240630,3,5,8,89.9,0,719.2,0.0,719.2,Em estoque
9,6,1,20240730,2,5,17,89.9,0,1528.3,0.0,1528.3,Em estoque
9,6,1,20240825,1,5,15,89.9,10,1348.5,134.85,1213.65,Em estoque
9,6,1,20240928,4,5,27,89.9,0,2427.3,0.0,2427.3,Em estoque
9,6,1,20241029,2,5,24,89.9,5,2157.6,107.88,2049.72,Em estoque
9,6,1,20241125,1,5,8,89.9,0,719.2,0.0,719.2,Em estoque
9,6,1,20241223,2,5,18,89.9,15,1618.2,242.73,1375.47,Em estoque
9,6,1,20250125,3,5,26,89.9,0,2337.4,0.0,2337.4,Em estoque
9,6,1,20250223,2,5,8,89.9,0,719.2,0.0,719.2,Em estoque
9,6,1,20250326,4,5,9,89.9,0,809.1,0.0,809.1,Em estoque
9,6,1,20250425,1,5,18,89.9,0,1618.2,0.0,1618.2,Em estoque
9,6,1,20250524,4,5,11,89.9,0,988.9,0.0,988.9,Em estoque
9,6,1,20250618,2,5,10,89.9,15,899.0,134.85,764.15,Em estoque
9,6,1,20250717,1,5,20,89.9,20,1798.0,359.6,1438.4,Em estoque
9,6,1,20250812,3,5,30,89.9,5,2697.0,134.85,2562.15,Em estoque
9,6,1,20250913,4,5,26,89.9,0,2337.4,0.0,2337.4,Em estoque
9,6,1,20251009,4,5,10,89.9,0,899.0,0.0,899.0,Em estoque
9,6,1,20251109,3,5,10,89.9,5,899.0,44.95,854.05,Em estoque
9,6,1,20251204,3,5,19,89.9,5,1708.1,85.41,1622.7,Em estoque
9,6,1,20260102,2,5,13,89.9,10,1168.7,116.87,1051.83,Em estoque
9,6,1,20260127,2,5,29,89.9,15,2607.1,391.07,2216.04,Em estoque
9,6,1,20260303,1,5,7,89.9,15,629.3,94.4,534.91,Em estoque
9,6,1,20260402,4,5,29,89.9,10,2607.1,260.71,2346.39,Em estoque
9,6,1,20260430,1,5,17,89.9,20,1528.3,305.66,1222.64,Em estoque
9,6,1,20260602,4,5,22,89.9,15,1977.8,296.67,1681.13,Em estoque
9,6,1,20260704,2,5,20,89.9,0,1798.0,0.0,1798.0,Em estoque
9,6,1,20260730,4,5,27,89.9,0,2427.3,0.0,2427.3,Em estoque
10,3,1,20170629,2,2,25,29.9,20,747.5,149.5,598.0,Em estoque
10,3,1,20170731,2,2,31,29.9,0,926.9,0.0,926.9,Em estoque
10,3,1,20170828,2,2,15,29.9,5,448.5,22.43,426.07,Em estoque
10,3,1,20170923,4,2,35,29.9,20,1046.5,209.3,837.2,Em estoque
10,3,1,20171028,2,2,86,29.9,0,2571.4,0.0,2571.4,Em estoque
10,3,1,20171127,1,2,21,29.9,5,627.9,31.39,596.5,Em estoque
10,3,1,20171230,4,2,80,29.9,0,2392.0,0.0,2392.0,Em estoque
10,3,1,20180128,4,2,11,29.9,20,328.9,65.78,263.12,Em estoque
10,3,1,20180303,4,2,24,29.9,5,717.6,35.88,681.72,Em estoque
10,3,1,20180330,2,2,82,29.9,10,2451.8,245.18,2206.62,Em estoque
10,3,1,20180503,1,2,23,29.9,10,687.7,68.77,618.93,Em estoque
10,3,1,20180529,3,2,78,29.9,0,2332.2,0.0,2332.2,Em estoque
10,3,1,20180629,3,2,59,29.9,15,1764.1,264.61,1499.48,Em estoque
10,3,1,20180731,4,2,14,29.9,0,418.6,0.0,418.6,Em estoque
10,3,1,20180829,4,2,28,29.9,10,837.2,83.72,753.48,Em estoque
10,3,1,20181002,4,2,14,29.9,5,418.6,20.93,397.67,Em estoque
10,3,1,20181101,2,2,16,29.9,15,478.4,71.76,406.64,Em estoque
10,3,1,20181203,3,2,57,29.9,0,1704.3,0.0,1704.3,Em estoque
10,3,1,20190102,3,2,49,29.9,0,1465.1,0.0,1465.1,Em estoque
10,3,1,20190203,1,2,39,29.9,0,1166.1,0.0,1166.1,Em estoque
10,3,1,20190304,4,2,51,29.9,0,1524.9,0.0,1524.9,Em estoque
10,3,1,20190404,1,2,34,29.9,5,1016.6,50.83,965.77,Em estoque
10,3,1,20190502,4,2,72,29.9,20,2152.8,430.56,1722.24,Em estoque
10,3,1,20190604,3,2,17,29.9,10,508.3,50.83,457.47,Em estoque
10,3,1,20190701,1,2,49,29.9,15,1465.1,219.76,1245.34,Em estoque
10,3,1,20190803,4,2,27,29.9,20,807.3,161.46,645.84,Em estoque
10,3,1,20190905,1,2,32,29.9,0,956.8,0.0,956.8,Em estoque
10,3,1,20191003,1,2,41,29.9,0,1225.9,0.0,1225.9,Em estoque
10,3,1,20191104,1,2,56,29.9,15,1674.4,251.16,1423.24,Em estoque
10,3,1,20191202,3,2,57,29.9,20,1704.3,340.86,1363.44,Em estoque
10,3,1,20200103,4,2,91,29.9,0,2720.9,0.0,2720.9,Em estoque
10,3,1,20200207,1,2,40,29.9,0,1196.0,0.0,1196.0,Em estoque
10,3,1,20200310,4,2,32,29.9,20,956.8,191.36,765.44,Em estoque
10,3,1,20200411,3,2,54,29.9,0,1614.6,0.0,1614.6,Em estoque
10,3,1,20200510,1,2,46,29.9,0,1375.4,0.0,1375.4,Em estoque
10,3,1,20200610,1,2,30,29.9,20,897.0,179.4,717.6,Em estoque
10,3,1,20200714,2,2,38,29.9,15,1136.2,170.43,965.77,Em estoque
10,3,1,20200811,2,2,44,29.9,15,1315.6,197.34,1118.26,Em estoque
10,3,1,20200911,1,2,97,29.9,0,2900.3,0.0,2900.3,Em estoque
10,3,1,20201013,2,2,92,29.9,0,2750.8,0.0,2750.8,Em estoque
10,3,1,20201116,1,2,38,29.9,0,1136.2,0.0,1136.2,Em estoque
10,3,1,20201220,3,2,100,29.9,15,2990.0,448.5,2541.5,Em estoque
10,3,1,20210118,4,2,58,29.9,20,1734.2,346.84,1387.36,Em estoque
10,3,1,20210217,4,2,42,29.9,0,1255.8,0.0,1255.8,Em estoque
10,3,1,20210321,3,2,96,29.9,10,2870.4,287.04,2583.36,Em estoque
10,3,1,20210424,4,2,84,29.9,0,2511.6,0.0,2511.6,Em estoque
10,3,1,20210519,3,2,81,29.9,15,2421.9,363.29,2058.62,Em estoque
10,3,1,20210622,3,2,48,29.9,15,1435.2,215.28,1219.92,Em estoque
10,3,1,20210718,4,2,18,29.9,0,538.2,0.0,538.2,Em estoque
10,3,1,20210816,3,2,45,29.9,0,1345.5,0.0,1345.5,Em estoque
